SDE_ID,CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_GRO,NONRES_SUB,NONRES_TYP,BLDG_NAME,BLDG_DESC,PERMIT_TYP,PERMIT_VAL,SQF,ADDRESS,ZIP_CODE,PIN,community_,geometry
9112,037,31076,02395429,03702395429,Inver Grove Heights,2009,C,RET,Grocery,Aldi,Grocery store,A,736000.0,0.0,1414 Mendota Rd,55077,20-33400-020-01,Suburban Edge,POINT (493857.2862 4969891.931700001)
7231,037,35180,02395614,03702395614,Lakeville,2007,C,RET,Grocery,Cub Foods,Grocery store,N,5500000.0,69544.0,20250 Heritage Dr,55044,223202701001,Suburban Edge,POINT (480028.2292999998 4945121.7919)
3580,123,58000,02396511,12302396511,St. Paul,2003,C,RET,Grocery,Cub Foods,Grocery store,N,2000000.0,0.0,2197 Hudson Rd,55119,,Urban Center,POINT (499389.36679999996 4977609.910599999)
5302,037,35180,02395614,03702395614,Lakeville,2005,P,SCH,Schools,Parkview Elementary,4 new classrooms & renovation,A,2100000.0,22000.0,6795 Gerdine Path,55044,222117204000,Suburban Edge,POINT (483914.5235000001 4951101.417099999)
8173,037,55726,02396433,03702396433,Rosemount,2008,P,SCH,Schools,Dakota Co. Technical College,College seasonal bldg,N,150000.0,0.0,1300 145th St E,55068,34-02700-010-85,Emerging Suburban Edge,POINT (493992.2810000004 4953723.241800001)
3353,053,07966,02393429,05302393429,Brooklyn Park,2003,P,SCH,Schools,Park Brook Elementary,Elementary school,A,3542000.0,16000.0,7400 Hampshire Av N,55428,2911921130001,Suburban,POINT (471037.77419999987 4992902.789799999)
3351,053,07966,02393429,05302393429,Brooklyn Park,2003,P,SCH,Schools,Birch Grove Elementary,Elementary school,A,1820000.0,8500.0,4690 Brookdale Dr,55443,2211921320003,Suburban,POINT (473242.92569999956 4994083.8983)
5392,053,07966,02393429,05302393429,Brooklyn Park,2005,P,SCH,Schools,North View Junior High,"School, trash enclos/screening",A,264500.0,1120.0,5869 69th Av N,55429,3311921210002,Suburban,POINT (472135.16029999964 4991853.866)
6649,123,58000,02396511,12302396511,St. Paul,2006,C,RET,Grocery,Target,Retail,N,10400000.0,111965.0,1300 University Av W,55104,,Urban Center,POINT (487730.5968000004 4977819.4987)
22773,053,18116,02394614,05302394614,Eden Prairie,2022,C,COS,Eating and Drinking Establishments,Chick-fil-A,Restaurant,N,750000.0,0.0,12350 Castlemoor Dr 	,,,Suburban,POINT (465756.6612 4966651.9625)
19360,019,10144,02393762,01902393762,Carver,2018,C,OFF,Medical Facilities,Chiropractic Specialists of Carver,New Unit,N,602000.0,7291.0,4735 Dahlgren Road,55315,201160030,Emerging Suburban Edge,POINT (449063.9096999997 4956518.116)
22200,123,55852,02396435,12302396435,Roseville,2022,C,COS,Eating and Drinking Establishments,Shake Shack Restaurant,Restaurant,N,1400000.0,3500.0,1630 County Road B2,55113,92923410005,Urban,POINT (486657.11479999963 4984584.6293)
22203,019,35108,00664705,01900664705,Laketown Township,2022,P,SCH,Schools,CROWN COLLEGE MAIN ADMINISTRATIVE BUILDING,"SERVERY, DINING HALL AND STUDENT CENTER REMODEL",R,1258000.0,0.0,"8700 COLLEGE VIEW DR, ST. BONIFACIUS",55375,07.0600700,Diversified Rural,POINT (441324.7840999998 4970479.8509)
22225,053,49012,02396098,05302396098,Osseo,2022,P,SCH,Schools,Osseo Senior High School,Independent School District #279,R,3650000.0,0.0,317 2nd Ave NW,,1311922120006,Urban,POINT (467954.2357000001 4996386.5318)
22292,123,58000,02396511,12302396511,St. Paul,2022,P,SCH,Schools,University of Saint Thomas - Brady Hall,THE PURPOSE OF THIS PROJECT IS TO RENOVATE BRADY HALL.,R,8446666.0,0.0,2115 Summit Ave,55105,052823140004,Urban Center,POINT (484992.5181999998 4976702.4835)
22303,053,43000,02395345,05302395345,Minneapolis,2022,C,COS,Arts Entertainment and Recreation,Quincy Hall,INTERIOR TENANT IMPROVEMENT,R,1929156.0,0.0,1325 Quincy St NE,,,Urban Center,POINT (480253.9578999998 4983098.0145)
22333,053,48580,02396081,05302396081,Orono,2022,C,COS,Arts Entertainment and Recreation,Camp Teko,Camp buildings and remodel,N,7500000.0,0.0,645 Tonkawa RD,,,Emerging Suburban Edge,POINT (450881.1394999996 4979465.9924)
22345,053,57220,02396500,05302396500,St. Louis Park,2022,C,OFF,Medical Facilities,RAYUS RADIOLOGY,Medical clinic,R,1199000.0,0.0,5775 Wayzata Blvd		,,,Urban Center,POINT (472125.8036000002 4979549.029200001)
22426,163,62824,02395969,16302395969,Stillwater,2022,P,SCH,Schools,Stonebridge Elementary School,School remodel,R,1094744.0,0.0,900 Owens St N,,,Suburban,POINT (514012.6244999999 4989957.455600001)
22375,053,18188,02394621,05302394621,Edina,2022,C,OFF,Medical Facilities,"Bhatti G.I. Consultant, P.A","Healthcare, GI Clinic (Ambulatory Care Facility)",N,14066019.0,24000.0,6500 Barrie Rd,,,Urban,POINT (474443.1102 4970214.314200001)
22408,053,43000,02395345,05302395345,Minneapolis,2022,C,COS,Eating and Drinking Establishments,MAISON MARGAUX,MOULIN ROUGE,R,3000000.0,0.0,224 N 1st St,,,Urban Center,POINT (478737.98759999964 4981461.2173999995)
22448,053,43000,02395345,05302395345,Minneapolis,2022,P,SCH,Schools,Hennepin Elementary School,Interior remodel- classrooms and common spaces,R,4858000.0,0.0,1001 E 46th St,,,Urban Center,POINT (479605.59619999956 4973961.9814)
22452,053,43000,02395345,05302395345,Minneapolis,2022,P,SCH,Schools,Andersen United Middle School,SCHOOL-RENOVATIONS & MECH UPGRADES,R,7500000.0,0.0,1098 Andersen Ln,,,Urban Center,POINT (479584.6266999999 4977742.234200001)
22463,163,47914,02395285,16302395285,Oak Park Heights,2022,C,OFF,Medical Facilities,DRF Stillwater Dental - Park Dental,New Dental Office - Phase I,N,2900000.0,6500.0,13961 60th St. N.,55082,05.029.20.11.0156,Suburban,POINT (513779.7697999999 4986884.565300001)
22476,163,71428,02397369,16302397369,Woodbury,2022,C,OFF,Medical Facilities,Woodbury Facial Plastics and Dermatology,Suite #120 remodel,R,1147000.0,0.0,1000 RADIO Dr,,,Suburban Edge,POINT (505095.7697999999 4975687.136)
22508,053,06616,02394198,05302394198,Bloomington,2022,C,COS,Arts Entertainment and Recreation,Museum of Illusions (MOA),Remodel,R,1204320.0,0.0,281 CENTRAL PKWY,,,Urban,POINT (480885.20160000026 4966917.621300001)
22518,003,06382,02394183,00302394183,Blaine,2022,C,OFF,Medical Facilities,ULYSSES  PROPERTY  LLC,Medical offfices,N,1200000.0,4063.0,9927 ULYSSES ST NE	,,,Suburban Edge,POINT (481374.3476 4999692.4549)
22529,123,58000,02396511,12302396511,St. Paul,2022,C,OFF,Medical Facilities,Highland Bridge Medical Office,SUITE 102 INTERIOR TENANT BUILD OUT ON THE 1ST FLOOR OF THE HIGHLAND BRIDGE MOB,R,2200000.0,0.0,2270 Ford Pkwy,55116,172823120088,Urban Center,POINT (484488.15479999967 4973820.3223)
22539,053,07966,02393429,05302393429,Brooklyn Park,2022,C,OFF,Medical Facilities,Octapharma Plasma,Conversion into medical office,R,1035036.0,0.0,8026 BROOKLYN BLVD N,55445,,Suburban,POINT (470164.1579999998 4993735.237199999)
22554,053,57220,02396500,05302396500,St. Louis Park,2022,C,OFF,Medical Facilities,Twin Cities Orthopedics St. Louis Park - Therapy,Medical clinic,R,1002790.0,0.0,8223 State Highway 7		 					,,,Urban Center,POINT (469738.58330000006 4975887.605)
22595,019,10972,02393809,01902393809,Chaska,2022,P,SCH,Schools,Southwest Christian High School,"40,000 Square feet of Gymnasium Addition, 2 story and storm Shelter",A,15980612.0,40000.0,1981 BAVARIA RD,,,Suburban Edge,POINT (451778.42870000005 4962238.206499999)
11993,019,10972,02393809,01902393809,Chaska,2015,C,COS,Arts Entertainment and Recreation,Chaska Curling Center,"Six sheets of ice for curling, restaurant and event center",N,8357748.0,0.0,3210 Chaska Boulevard,55318,,Suburban Edge,POINT (452336.5780999996 4959757.0593)
17815,163,13456,02393644,16302393644,Cottage Grove,2015,C,COS,Arts Entertainment and Recreation,John P. Furber Event Center,wedding event venue (barn),A,180000.0,0.0,7310 Lamar Avenue South,55016,1202721230021,Suburban Edge,POINT (509297.38879999984 4965547.666999999)
11794,053,43306,02395352,05302395352,Minnetrista,2015,C,COS,Arts Entertainment and Recreation,no building name,This building is the pool for the clubhouse in Woodland Cove.  It is not open to the general public and is available strictly for residents and their guests.,N,180000.0,0.0,3800 Woodland Cove Parkway,,,Emerging Suburban Edge,POINT (444851.2352999998 4972782.5615)
12710,037,01900,02393967,03702393967,Apple Valley,2015,C,COS,Arts Entertainment and Recreation,Anytime Fitness,Expand fitness club,A,100000.0,5500.0,6520 150th St W,,,Suburban,POINT (484252.23220000044 4953129.675899999)
12583,123,58000,02396511,12302396511,St. Paul,2015,C,COS,Arts Entertainment and Recreation,St. Paul Midway YMCA,Fitness center addition,N,11850000.0,0.0,1761 UNIVERSITY AVE W,55104,,Urban Center,POINT (486209.26779999956 4978104.8443)
12726,003,01720,02393964,00302393964,Anoka,2015,P,REL,Religious,Solid Rock Church,Church addition,A,276000.0,0.0,737 BOB EHLEN DR,,,Suburban,POINT (470449.31539999973 5005500.038000001)
17780,019,10972,02393809,01902393809,Chaska,2015,P,REL,Religious,Crown of Glory,Lutheran Church,A,2700000.0,0.0,1141 Cardinal Street,,,Suburban Edge,POINT (452354.80869999994 4960700.4186)
12576,139,59350,02395854,13902395854,Shakopee,2015,P,REL,Religious,Hosanna Church,Kitchen and interior remodel,A,400000.0,0.0,1690 Vierling Dr E,,,Suburban Edge,POINT (460283.97979999986 4958661.534)
12551,037,01900,02393967,03702393967,Apple Valley,2015,P,REL,Religious,River Valley Church,Worship area,A,2380000.0,5094.0,14898 Energy Way,,,Suburban,POINT (485839.44880000036 4953431.9563)
11880,053,30140,02394417,05302394417,Hopkins,2015,C,COS,Eating and Drinking Establishments,TACO BELL,NEW CONSTRUCTION,N,1400000.0,0.0,919 CAMBRIDGE ST,55343,1911721120021,Urban Center,POINT (469353.0111999996 4975756.5296)
11831,053,54214,02396362,05302396362,Richfield,2015,C,COS,Eating and Drinking Establishments,Wendy's Restaurant,Fast Food Restaurant,N,1130618.0,0.0,6500 Lyndale Ave S,55423,2702824230090,Urban Center,POINT (477382.60830000043 4970188.282400001)
12570,037,35180,02395614,03702395614,Lakeville,2015,C,COS,Eating and Drinking Establishments,Starbuck Coffee,Coffee shop addition,A,268000.0,1600.0,16227 Kenrick Ave,,22-41615-01-010,Suburban Edge,POINT (477807.5384999998 4951164.1899999995)
12565,163,62824,02395969,16302395969,Stillwater,2015,C,COS,Eating and Drinking Establishments,Dairy Queen,Restaurant,N,749831.0,0.0,1600 FRONTAGE RD W,,,Suburban,POINT (513569.25320000015 4987033.538899999)
12522,053,10846,02393797,05302393797,Champlin,2015,C,COS,Eating and Drinking Establishments,Chipotle,Restaurant,N,283725.0,0.0,11209 Aquila Dr,,,Suburban,POINT (469284.7712000003 5000608.929300001)
17779,123,37502,02395733,12302395733,Little Canada,2015,C,OFF,Medical Facilities,Planned Parenthood,Medical Office/Clinic,N,1300000.0,0.0,91 Viking Dr W,55117,,Suburban,POINT (491708.97780000046 4983933.1099)
12588,163,71428,02397369,16302397369,Woodbury,2015,C,OFF,Medical Facilities,HealthEast Clinic Oak Center,Medical office building,A,2400000.0,0.0,1825 WOODWINDS DR,55125,,Suburban Edge,POINT (502046.9910000004 4974340.0855)
12766,123,58000,02396511,12302396511,St. Paul,2015,C,OFF,Medical Facilities,HealthEast,Clinic,A,1652212.0,4540.0,980 RICE ST,55117,,Urban Center,POINT (491660.16420000046 4979720.6215)
12524,053,10846,02393797,05302393797,Champlin,2015,C,OFF,Medical Facilities,PAC Dental,Dental Office,N,297000.0,0.0,11231 Aquila Dr,,,Suburban,POINT (469283.49569999985 5000669.5811)
11921,123,55852,02396435,12302396435,Roseville,2015,C,OFF,Medical Facilities,Roseville Medical Center,Shell building,A,776937.0,5962.0,1835 County Road C West,55113,42923340031,Urban,POINT (485956.89690000005 4985374.4746)
11792,019,10918,02393799,01902393799,Chanhassen,2015,C,COS,Eating and Drinking Establishments,Davanni's,Restaurant,N,300000.0,0.0,464 Lake Drive #100,55317,257650020,Emerging Suburban Edge,POINT (457889.98500000034 4967169.3245)
19659,163,71428,02397369,16302397369,Woodbury,2019,C,COS,Arts Entertainment and Recreation,Highcroft Community Asscociation,Clubhouse & Pool,N,596000.0,0.0,4564 SILVERADO DR,,,Suburban Edge,POINT (507297.5432000002 4969717.2148)
12759,053,07966,02393429,05302393429,Brooklyn Park,2015,C,RET,Grocery,Hy-Vee,Grocery store,N,9916040.0,95872.0,9409 ZANE AVE N,55443,,Suburban,POINT (471780.36369999964 4996990.943499999)
17843,053,68818,02397235,05302397235,Wayzata,2015,P,SCH,Schools,Wayzata West Middle School,Education facility,A,1005513.0,512.0,149 Barry Ave N,55391,611722220008,Suburban,POINT (459150.96559999976 4980323.255899999)
12526,123,58000,02396511,12302396511,St. Paul,2015,P,SCH,Schools,High School for Recording Arts,School addition,A,150000.0,0.0,1166 UNIVERSITY AVE W,55104,,Urban Center,POINT (488199.7659999998 4977914.798800001)
12515,053,51730,02396242,05302396242,Plymouth,2015,P,SCH,Schools,Armstrong High School,Storage building and ticket booth,N,130000.0,1216.0,10635 36th Ave N,,,Suburban Edge,POINT (467139.8214999996 4985270.5218)
12714,123,58000,02396511,12302396511,St. Paul,2015,P,SCH,Schools,Twin Cities Academy,Charter school,N,12000000.0,0.0,690 BIRMINGHAM ST,55106,,Urban Center,POINT (496942.9735000003 4978735.5197)
12657,123,02026,02393979,12302393979,Arden Hills,2015,P,SCH,Schools,Bethel University,Wellness Center,N,4800000.0,0.0,3900 Bethel Dr,,,Suburban,POINT (487286.5384999998 4989307.3336)
11896,037,17288,02394586,03702394586,Eagan,2015,P,SCH,Schools,Minnesota Autism Center,new building to MAC school campus,N,8300000.0,28214.0,2120 Silver Bell Rd,55122,107550101010,Suburban,POINT (482836.3526999997 4962795.276699999)
19667,053,43252,02395350,05302395350,Minnetonka,2019,P,SCH,Schools,Hopkins North Junior High,Addition of FLEX Learning Area  into existing Southwest Courtyard,A,1300000.0,0.0,10700 Cedar Lake Rd,55305,,Suburban,POINT (467337.4759999998 4978020.4947999995)
17255,053,07966,02393429,05302393429,Brooklyn Park,2012,C,OFF,Medical Facilities,"Specialized Treatment Services, inc.",Medical clinic addition,A,286053.0,6727.0,7472 LAKELAND AVE N,,,Suburban,POINT (470088.4649 4993069.858100001)
17278,053,07966,02393429,05302393429,Brooklyn Park,2012,C,OFF,Grocery,Target Northern Campus,Building E,N,17601033.0,0.0,7000 TARGET PKWY N,,,Suburban,POINT (470876.53720000014 4997924.7236)
19703,053,40166,02395838,05302395838,Maple Grove,2019,P,REL,Religious,Passion Church,Church remodel,R,3800000.0,0.0,13000 63rd Ave N,,3411922440083,Suburban Edge,POINT (464909.20880000014 4990653.367699999)
17063,053,07966,02393429,05302393429,Brooklyn Park,2016,C,OFF,Medical Facilities,610 ZANE MEDICAL OFFICE BUILDING,Medical office building,N,4605160.0,0.0,5500 94th Ave N,,,Suburban,POINT (472298.7067999998 4996958.556500001)
17140,037,17288,02394586,03702394586,Eagan,2016,C,OFF,Medical Facilities,Summit Orthopedics,Medical Clinic,N,8500000.0,0.0,2620	Eagan Woods Dr,,,Suburban,POINT (486703.7274000002 4967329.7412)
17584,123,56680,02396471,12302396471,St. Anthony,2016,C,OFF,Medical Facilities,North Memorial Clinic,Medical,N,355777.0,0.0,2600 39th Ave NE #203,55421,313023340031,Urban,POINT (482495.2625000002 4987330.353499999)
17598,053,57220,02396500,05302396500,St. Louis Park,2016,P,HNH,Medical Facilities,Methodist Hospital,Hosptal - offices and observation rooms,R,1600000.0,0.0,6500 Excelsior Blvd,,,Urban Center,POINT (471340.5603 4975228.5263)
17161,037,17288,02394586,03702394586,Eagan,2016,C,COS,Arts Entertainment and Recreation,Lemay Lake Apartments,Construct new clubhouse,N,892000.0,0.0,3005	Eagandale Pl,,,Suburban,POINT (487392.4835000001 4965976.766000001)
17337,053,41480,02395084,05302395084,Medina,2016,C,COS,Arts Entertainment and Recreation,Medina JFK Studio,Dance Studio,N,2500000.0,0.0,730 HAMEL RD,,1211823410007,Emerging Suburban Edge,POINT (457401.23780000024 4987882.1631000005)
17619,123,58000,02396511,12302396511,St. Paul,2016,C,COS,Arts Entertainment and Recreation,Palace Theater,Theater renovation,R,6655000.0,0.0,17 7TH PLACE W,,,Urban Center,POINT (492372.03270000033 4977080.6307)
17484,053,51730,02396242,05302396242,Plymouth,2016,P,REL,Religious,BEAUTIFUL SAVIOR CHURCH,2-STORY ADDITION,A,3400000.0,0.0,5005 NORTHWEST BLVD,,,Suburban Edge,POINT (464741.25960000046 4988037.6094)
17398,053,43000,02395345,05302395345,Minneapolis,2016,P,REL,Religious,Plymouth Congregational Chruch,Church Remodel,R,1836717.0,0.0,1900 Nicollet Ave,,,Urban Center,POINT (478028.98620000016 4978950.617900001)
17471,003,47536,02437910,00302437910,Nowthen,2016,P,REL,Religious,Laestadian Lutheran Church,Church,N,1125000.0,0.0,8595 201st Ave NW,,,Rural Residential,POINT (462008.92929999996 5020522.8144000005)
17234,053,24308,02394924,05302394924,Golden Valley,2016,P,REL,Religious,Redeemer Reformed Church,church addition,A,271000.0,184.0,1300 Lilac Dr N,,,Urban,POINT (472520.4413999999 4982132.4827)
17517,037,55726,02396433,03702396433,Rosemount,2016,C,COS,Eating and Drinking Establishments,Culver's,Restaurant,N,925000.0,0.0,14755 ROBERT TRL S,,,Emerging Suburban Edge,POINT (489978.9430999998 4953547.151799999)
17643,123,58000,02396511,12302396511,St. Paul,2016,C,COS,Eating and Drinking Establishments,Lowry Square,Remodel restaurant,R,1250000.0,0.0,345 Wabasha St N,,062822120062,Urban Center,POINT (492573.1135 4976855.0558)
17492,053,51730,02396242,05302396242,Plymouth,2016,C,COS,Eating and Drinking Establishments,STARBUCKS COFFEE,Coffee shop,N,1154433.0,0.0,15850 32ND AVE N,,,Suburban Edge,POINT (462072.6830000002 4985005.6214000005)
17126,163,13456,02393644,16302393644,Cottage Grove,2016,C,COS,Eating and Drinking Establishments,Junction 70 Bar & Grill,Restaurant,N,1000000.0,6969.0,6933 Pine Arbor Drive South,55016,05.027.21.43.0083,Suburban Edge,POINT (503911.2070000004 4966133.677100001)
17655,123,58000,02396511,12302396511,St. Paul,2016,C,COS,Eating and Drinking Establishments,Starbucks,Coffee shop,N,775000.0,0.0,234	SNELLING	AVE	N,,,Urban Center,POINT (486861.4249999998 4977201.773700001)
17466,123,47104,02395259,12302395259,North Oaks,2016,C,COS,Eating and Drinking Establishments,Panino's North Oaks,Restaurant addition,A,833000.0,0.0,857 Village Center Dr,,,Suburban,POINT (490855.0078999996 4991878.716600001)
17160,037,17288,02394586,03702394586,Eagan,2016,C,RET,Grocery,Lunds/Byerly's,Grocery Store Remodel,R,1100000.0,0.0,1299	Promenade Pl,,,Suburban,POINT (487476.0554999998 4964764.8506000005)
17271,037,31076,02395429,03702395429,Inver Grove Heights,2016,P,SCH,Schools,Inver Hills Community College,Exercise room addition,A,1008200.0,0.0,2500 80th St E,,,Suburban Edge,POINT (495560.78160000034 4964048.407400001)
17009,003,01720,02393964,00302393964,Anoka,2016,P,SCH,Schools,Washington Elementary School,School Addition,A,785615.0,0.0,2171 6TH AV,,,Suburban,POINT (470073.81850000005 5005224.8978)
17303,123,37502,02395733,12302395733,Little Canada,2016,P,SCH,Schools,Capitol View Center,New School,N,23650000.0,0.0,70 W. County Rd B-2 W,55117,,Suburban,POINT (491786.3837000001 4984357.556)
17630,123,58000,02396511,12302396511,St. Paul,2016,P,SCH,Schools,Jardin Spanish Immersion Academy,School,N,1900000.0,0.0,130	VICTORIA	ST	N,,,Urban Center,POINT (489253.24170000013 4976876.104)
17223,003,22814,02394826,00302394826,Fridley,2016,P,SCH,Schools,Stevenson Elementary School,Addition to School,A,1169775.0,0.0,6080 East River Rd NE,55432,,Urban,POINT (478327.31159999967 4991660.1983)
